series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
Great Southern Bank|4800-0211|investment|interest_only|lvr_70-80%|variable,Great Southern Bank,4800-0211,Basic Variable Investment Construction,investment,interest_only,variable,lvr_70-80%,8.28,6.2,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,cdr_only_match,seed_page_no_exact_8.28_substring
Great Southern Bank|4800-0211|investment|interest_only|lvr_85-90%|variable,Great Southern Bank,4800-0211,Basic Variable Investment Construction,investment,interest_only,variable,lvr_85-90%,8.28,6.55,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,cdr_only_match,seed_page_no_exact_8.28_substring
Great Southern Bank|4400-0211|investment|interest_only|lvr_60-70%|variable,Great Southern Bank,4400-0211,Basic Variable Investment IO,investment,interest_only,variable,lvr_60-70%,8.53,6.24,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,cdr_only_match,seed_page_no_exact_8.53_substring
Great Southern Bank|4400-0211|investment|interest_only|lvr_70-80%|variable,Great Southern Bank,4400-0211,Basic Variable Investment IO,investment,interest_only,variable,lvr_70-80%,8.53,6.41,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,cdr_only_match,seed_page_no_exact_8.53_substring
Great Southern Bank|4400-0211|investment|interest_only|lvr_85-90%|variable,Great Southern Bank,4400-0211,Basic Variable Investment IO,investment,interest_only,variable,lvr_85-90%,8.53,6.73,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-0211,cdr_only_match,seed_page_no_exact_8.53_substring
Great Southern Bank|4300-0211|investment|principal_and_interest|lvr_60-70%|variable,Great Southern Bank,4300-0211,Basic Variable Investment P&I,investment,principal_and_interest,variable,lvr_60-70%,8.18,6.15,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,cdr_only_match,seed_page_no_exact_8.18_substring
Great Southern Bank|4300-0211|investment|principal_and_interest|lvr_70-80%|variable,Great Southern Bank,4300-0211,Basic Variable Investment P&I,investment,principal_and_interest,variable,lvr_70-80%,8.18,6.2,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,cdr_only_match,seed_page_no_exact_8.18_substring
Great Southern Bank|4300-0211|investment|principal_and_interest|lvr_85-90%|variable,Great Southern Bank,4300-0211,Basic Variable Investment P&I,investment,principal_and_interest,variable,lvr_85-90%,8.18,6.45,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-0211,cdr_only_match,seed_page_no_exact_8.18_substring
Great Southern Bank|4700-0211|owner_occupied|interest_only|lvr_60-70%|variable,Great Southern Bank,4700-0211,Basic Variable OO Construction,owner_occupied,interest_only,variable,lvr_60-70%,7.85,5.85,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
Great Southern Bank|4700-0211|owner_occupied|interest_only|lvr_70-80%|variable,Great Southern Bank,4700-0211,Basic Variable OO Construction,owner_occupied,interest_only,variable,lvr_70-80%,7.85,6.15,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
Great Southern Bank|4700-0211|owner_occupied|interest_only|lvr_85-90%|variable,Great Southern Bank,4700-0211,Basic Variable OO Construction,owner_occupied,interest_only,variable,lvr_85-90%,7.85,6.25,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4700-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
Great Southern Bank|4100-0211|owner_occupied|interest_only|lvr_60-70%|variable,Great Southern Bank,4100-0211,Basic Variable OO IO,owner_occupied,interest_only,variable,lvr_60-70%,8.25,5.98,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,cdr_only_match,seed_page_no_exact_8.25_substring
Great Southern Bank|4100-0211|owner_occupied|interest_only|lvr_70-80%|variable,Great Southern Bank,4100-0211,Basic Variable OO IO,owner_occupied,interest_only,variable,lvr_70-80%,8.25,6.32,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,cdr_only_match,seed_page_no_exact_8.25_substring
Great Southern Bank|4100-0211|owner_occupied|interest_only|lvr_85-90%|variable,Great Southern Bank,4100-0211,Basic Variable OO IO,owner_occupied,interest_only,variable,lvr_85-90%,8.25,6.54,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-0211,cdr_only_match,seed_page_no_exact_8.25_substring
Great Southern Bank|4200-0211|owner_occupied|principal_and_interest|lvr_60-70%|variable,Great Southern Bank,4200-0211,Basic Variable OO P&I,owner_occupied,principal_and_interest,variable,lvr_60-70%,7.75,5.95,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
Great Southern Bank|4200-0211|owner_occupied|principal_and_interest|lvr_70-80%|variable,Great Southern Bank,4200-0211,Basic Variable OO P&I,owner_occupied,principal_and_interest,variable,lvr_70-80%,7.75,6.25,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
Great Southern Bank|4200-0211|owner_occupied|principal_and_interest|lvr_85-90%|variable,Great Southern Bank,4200-0211,Basic Variable OO P&I,owner_occupied,principal_and_interest,variable,lvr_85-90%,7.75,6.25,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,1,dimension_scored,not_autodetected,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-0211,presentation,cdr_matches_seed_rounded_or_adjacent_table
